Index,EMP_ID,CLM_SYS,CLM_REF,WSA_TYP,FLEXBEN_TYPE,CLM_DT,CLM_YR,CLM_AMT,RCPT_DT,RCPT_DAY,DAY_TAG,CLM.STAT,REIMB_DT,REIMB_YR,EA_DT
22926,8369,WSA,EFSA0110821,FLXI,5.0,03/03/18,2018,471.0,29/01/18,Monday,WEEKDAY,3,28/04/18,2018,20/09/18
22927,2008,WSA,EFSA0110876,FLXI,8.0,04/03/18,2018,463.0,29/01/18,Monday,WEEKDAY,3,30/04/18,2018,20/09/18
22928,5836,WSA,EFSA0109273,BIRT,,31/01/18,2018,38.0,30/01/18,Tuesday,WEEKDAY,3,24/02/18,2018,20/09/18
22929,8729,WSA,EFSA0109634,BIRT,,08/02/18,2018,32.0,30/01/18,Tuesday,WEEKDAY,3,01/03/18,2018,20/09/18
22930,5723,WSA,EFSA0109423,BIRT,,04/02/18,2018,30.0,30/01/18,Tuesday,WEEKDAY,3,07/03/18,2018,20/09/18
22931,5625,WSA,EFSA0109550,FLXI,5.0,07/02/18,2018,500.0,30/01/18,Tuesday,WEEKDAY,3,18/03/18,2018,20/09/18
22932,4966,WSA,EFSA0109401,FLXI,3.0,04/02/18,2018,235.0,30/01/18,Tuesday,WEEKDAY,3,19/03/18,2018,20/09/18
22933,7143,WSA,EFSA0109793,BIRT,,12/02/18,2018,30.0,30/01/18,Tuesday,WEEKDAY,3,22/03/18,2018,20/09/18
22934,2066,WSA,EFSA0110097,FLXI,5.0,18/02/18,2018,500.0,30/01/18,Tuesday,WEEKDAY,3,22/03/18,2018,20/09/18
22935,7602,WSA,EFSA0109508,MIIS,,06/02/18,2018,100.0,30/01/18,Tuesday,WEEKDAY,3,23/03/18,2018,20/09/18
22936,2214,WSA,EFSA0109734,FLXI,4.0,11/02/18,2018,500.0,30/01/18,Tuesday,WEEKDAY,3,24/03/18,2018,20/09/18
22937,3800,WSA,EFSA0110369,FLXI,5.0,23/02/18,2018,500.0,30/01/18,Tuesday,WEEKDAY,3,28/03/18,2018,20/09/18
22938,1521,WSA,EFSA0109372,MIIS,,03/02/18,2018,100.0,30/01/18,Tuesday,WEEKDAY,3,29/03/18,2018,20/09/18
22939,10613,WSA,EFSA0109502,FLXI,3.0,06/02/18,2018,160.12,30/01/18,Tuesday,WEEKDAY,3,30/03/18,2018,20/09/18
22940,9708,WSA,EFSA0109616,BIRT,,08/02/18,2018,30.0,30/01/18,Tuesday,WEEKDAY,3,30/03/18,2018,20/09/18
22941,8121,WSA,EFSA0109740,FLXI,6.0,11/02/18,2018,105.0,30/01/18,Tuesday,WEEKDAY,3,30/03/18,2018,20/09/18
22942,11016,WSA,EFSA0109695,MIIS,,10/02/18,2018,100.0,30/01/18,Tuesday,WEEKDAY,3,31/03/18,2018,20/09/18
22943,8715,WSA,EFSA0109910,BIRT,,14/02/18,2018,8.5,30/01/18,Tuesday,WEEKDAY,3,31/03/18,2018,20/09/18
22944,2427,WSA,EFSA0109807,FLXI,1.0,13/02/18,2018,500.0,30/01/18,Tuesday,WEEKDAY,3,01/04/18,2018,20/09/18
22945,9919,WSA,EFSA0109496,FLXI,7.0,06/02/18,2018,500.0,30/01/18,Tuesday,WEEKDAY,3,02/04/18,2018,20/09/18
22946,5385,WSA,EFSA0110160,MIIS,,19/02/18,2018,100.0,30/01/18,Tuesday,WEEKDAY,3,02/04/18,2018,20/09/18
22947,3457,WSA,EFSA0110687,FLXI,7.0,01/03/18,2018,90.25,30/01/18,Tuesday,WEEKDAY,3,02/04/18,2018,20/09/18
22948,7350,WSA,EFSA0110822,FLXI,6.0,03/03/18,2018,451.0,30/01/18,Tuesday,WEEKDAY,3,02/04/18,2018,20/09/18
22949,8064,WSA,EFSA0110823,FLXI,8.0,03/03/18,2018,496.0,30/01/18,Tuesday,WEEKDAY,3,02/04/18,2018,20/09/18
22950,2353,WSA,EFSA0110228,FLXI,3.0,20/02/18,2018,89.5,30/01/18,Tuesday,WEEKDAY,3,03/04/18,2018,20/09/18
22951,9887,WSA,EFSA0110878,FLXI,6.0,04/03/18,2018,498.0,30/01/18,Tuesday,WEEKDAY,3,03/04/18,2018,20/09/18
22952,9843,WSA,EFSA0109809,FLXI,4.0,13/02/18,2018,500.0,30/01/18,Tuesday,WEEKDAY,3,04/04/18,2018,20/09/18
22953,3674,WSA,EFSA0110740,FLXI,7.0,02/03/18,2018,100.0,30/01/18,Tuesday,WEEKDAY,3,05/04/18,2018,20/09/18
22954,2366,WSA,EFSA0109589,FLXI,2.0,08/02/18,2018,250.0,30/01/18,Tuesday,WEEKDAY,3,06/04/18,2018,20/09/18
22955,2189,WSA,EFSA0110267,MIIS,,21/02/18,2018,100.0,30/01/18,Tuesday,WEEKDAY,3,06/04/18,2018,20/09/18
22956,10595,WSA,EFSA0110430,FLXI,1.0,24/02/18,2018,261.0,30/01/18,Tuesday,WEEKDAY,3,09/04/18,2018,20/09/18
22957,10033,WSA,EFSA0109684,FLXI,6.0,10/02/18,2018,200.8,30/01/18,Tuesday,WEEKDAY,3,11/04/18,2018,20/09/18
22958,1905,WSA,EFSA0110245,BIRT,,20/02/18,2018,3.5,30/01/18,Tuesday,WEEKDAY,3,11/04/18,2018,20/09/18
22959,10487,WSA,EFSA0110377,FLXI,4.0,23/02/18,2018,347.0,30/01/18,Tuesday,WEEKDAY,3,11/04/18,2018,20/09/18
22960,6517,WSA,EFSA0109205,FLXI,3.0,30/01/18,2018,47.1,31/12/17,Sunday,WEEKEND,3,29/03/18,2018,20/09/18
22961,9719,WSA,EFSA0109918,FLXI,1.0,15/02/18,2018,500.0,30/01/18,Tuesday,WEEKDAY,3,12/04/18,2018,20/09/18
22962,5625,WSA,EFSA0110489,MIIS,,25/02/18,2018,100.0,30/01/18,Tuesday,WEEKDAY,3,12/04/18,2018,20/09/18
22963,9795,WSA,EFSA0109789,MIIS,,12/02/18,2018,100.0,30/01/18,Tuesday,WEEKDAY,3,13/04/18,2018,20/09/18
22964,9651,WSA,EFSA0110031,FLXI,1.0,17/02/18,2018,500.0,30/01/18,Tuesday,WEEKDAY,3,13/04/18,2018,20/09/18
22965,10448,WSA,EFSA0110001,FLXI,3.0,16/02/18,2018,52.0,30/01/18,Tuesday,WEEKDAY,3,14/04/18,2018,20/09/18
22966,6577,WSA,EFSA0111094,FLXI,3.0,08/03/18,2018,468.0,30/01/18,Tuesday,WEEKDAY,3,14/04/18,2018,20/09/18
22967,1740,WSA,EFSA0110596,MIIS,,27/02/18,2018,100.0,30/01/18,Tuesday,WEEKDAY,3,16/04/18,2018,20/09/18
22968,10773,WSA,EFSA0110446,FLXI,7.0,24/02/18,2018,88.0,30/01/18,Tuesday,WEEKDAY,3,22/04/18,2018,20/09/18
22969,6844,WSA,EFSA0110923,FLXI,8.0,05/03/18,2018,461.0,30/01/18,Tuesday,WEEKDAY,3,26/04/18,2018,20/09/18
22970,5040,WSA,EFSA0111198,FLXI,3.0,10/03/18,2018,476.0,30/01/18,Tuesday,WEEKDAY,3,01/05/18,2018,20/09/18
22971,10900,WSA,EFSA0109320,FLXI,3.0,02/02/18,2018,200.0,31/01/18,Wednesday,WEEKDAY,3,06/03/18,2018,20/09/18
22972,2523,WSA,EFSA0109870,BIRT,,13/02/18,2018,32.0,31/01/18,Wednesday,WEEKDAY,3,06/03/18,2018,20/09/18
22973,3893,WSA,EFSA0109289,MIIS,,01/02/18,2018,100.0,31/01/18,Wednesday,WEEKDAY,3,07/03/18,2018,20/09/18
22974,3790,WSA,EFSA0109868,MIIS,,13/02/18,2018,94.0,31/01/18,Wednesday,WEEKDAY,3,11/03/18,2018,20/09/18
22975,6614,WSA,EFSA0109869,MIIS,,13/02/18,2018,95.0,31/01/18,Wednesday,WEEKDAY,3,11/03/18,2018,20/09/18
22976,10043,WSA,EFSA0109447,FLXI,1.0,05/02/18,2018,500.0,31/01/18,Wednesday,WEEKDAY,3,12/03/18,2018,20/09/18
22977,1745,WSA,EFSA0110028,BIRT,,16/02/18,2018,32.0,31/01/18,Wednesday,WEEKDAY,3,14/03/18,2018,20/09/18
22978,2020,WSA,EFSA0109360,FLXI,5.0,03/02/18,2018,500.0,31/01/18,Wednesday,WEEKDAY,3,15/03/18,2018,20/09/18
22979,6635,WSA,EFSA0109787,MIIS,,12/02/18,2018,100.0,31/01/18,Wednesday,WEEKDAY,3,16/03/18,2018,20/09/18
22980,1681,WSA,EFSA0109668,FLXI,7.0,09/02/18,2018,24.0,31/01/18,Wednesday,WEEKDAY,3,18/03/18,2018,20/09/18
22981,5065,WSA,EFSA0109549,FLXI,4.0,07/02/18,2018,500.0,31/01/18,Wednesday,WEEKDAY,3,19/03/18,2018,20/09/18
22982,9094,WSA,EFSA0110002,MIIS,,16/02/18,2018,39.6,31/01/18,Wednesday,WEEKDAY,3,19/03/18,2018,20/09/18
22983,8960,WSA,EFSA0110010,FLXI,2.0,16/02/18,2018,25.0,31/01/18,Wednesday,WEEKDAY,3,20/03/18,2018,20/09/18
22984,9702,WSA,EFSA0109813,FLXI,5.0,13/02/18,2018,500.0,31/01/18,Wednesday,WEEKDAY,3,21/03/18,2018,20/09/18
22985,10255,WSA,EFSA0109380,BIRT,,03/02/18,2018,30.0,31/01/18,Wednesday,WEEKDAY,3,22/03/18,2018,20/09/18
22986,9965,WSA,EFSA0110781,FLXI,7.0,02/03/18,2018,451.0,31/01/18,Wednesday,WEEKDAY,3,23/03/18,2018,20/09/18
22987,7003,WSA,EFSA0109492,FLXI,1.0,06/02/18,2018,500.0,31/01/18,Wednesday,WEEKDAY,3,24/03/18,2018,20/09/18
22988,4071,WSA,EFSA0110422,MIIS,,23/02/18,2018,100.0,31/01/18,Wednesday,WEEKDAY,3,24/03/18,2018,20/09/18
22989,10652,WSA,EFSA0109383,FLXI,1.0,03/02/18,2018,28.45,31/01/18,Wednesday,WEEKDAY,3,25/03/18,2018,20/09/18
22990,1647,WSA,EFSA0109822,FLXI,5.0,13/02/18,2018,175.0,31/01/18,Wednesday,WEEKDAY,3,25/03/18,2018,20/09/18
22991,6485,WSA,EFSA0109731,FLXI,2.0,11/02/18,2018,500.0,31/01/18,Wednesday,WEEKDAY,3,26/03/18,2018,20/09/18
22992,6827,WSA,EFSA0109863,BIRT,,13/02/18,2018,4.5,31/01/18,Wednesday,WEEKDAY,3,26/03/18,2018,20/09/18
22993,8432,WSA,EFSA0110132,BIRT,,18/02/18,2018,4.5,31/01/18,Wednesday,WEEKDAY,3,26/03/18,2018,20/09/18
22994,8938,WSA,EFSA0110718,FLXI,6.0,01/03/18,2018,464.0,31/01/18,Wednesday,WEEKDAY,3,26/03/18,2018,20/09/18
22995,4623,WSA,EFSA0110827,BIRT,,03/03/18,2018,38.0,31/01/18,Wednesday,WEEKDAY,3,28/03/18,2018,20/09/18
22996,7957,WSA,EFSA0109407,MIIS,,04/02/18,2018,100.0,31/01/18,Wednesday,WEEKDAY,3,29/03/18,2018,20/09/18
22997,5750,WSA,EFSA0109431,BIRT,,04/02/18,2018,7.2,31/01/18,Wednesday,WEEKDAY,3,29/03/18,2018,20/09/18
22998,10517,WSA,EFSA0109856,BIRT,,13/02/18,2018,16.0,31/01/18,Wednesday,WEEKDAY,3,31/03/18,2018,20/09/18
22999,4759,WSA,EFSA0110166,MIIS,,19/02/18,2018,100.0,31/01/18,Wednesday,WEEKDAY,3,01/04/18,2018,20/09/18
23000,7880,WSA,EFSA0110881,FLXI,1.0,04/03/18,2018,499.0,31/01/18,Wednesday,WEEKDAY,3,01/04/18,2018,20/09/18
23001,10413,WSA,EFSA0109344,BIRT,,02/02/18,2018,4.5,31/01/18,Wednesday,WEEKDAY,3,03/04/18,2018,20/09/18
23002,9498,WSA,EFSA0109987,FLXI,3.0,16/02/18,2018,100.0,31/01/18,Wednesday,WEEKDAY,3,03/04/18,2018,20/09/18
23003,5258,WSA,EFSA0110926,FLXI,6.0,05/03/18,2018,500.0,31/01/18,Wednesday,WEEKDAY,3,03/04/18,2018,20/09/18
23004,4970,WSA,EFSA0110158,FLXI,3.0,19/02/18,2018,163.0,31/01/18,Wednesday,WEEKDAY,3,04/04/18,2018,20/09/18
23005,4734,WSA,EFSA0110350,BIRT,,22/02/18,2018,4.5,31/01/18,Wednesday,WEEKDAY,3,06/04/18,2018,20/09/18
23006,2909,WSA,EFSA0110363,FLXI,4.0,23/02/18,2018,500.0,31/01/18,Wednesday,WEEKDAY,3,06/04/18,2018,20/09/18
23007,6499,WSA,EFSA0109561,MIIS,,07/02/18,2018,100.0,31/01/18,Wednesday,WEEKDAY,3,07/04/18,2018,20/09/18
23008,1937,WSA,EFSA0110005,BIRT,,16/02/18,2018,30.0,31/01/18,Wednesday,WEEKDAY,3,13/04/18,2018,20/09/18
23009,1540,WSA,EFSA0110333,FLXI,3.0,22/02/18,2018,59.5,31/01/18,Wednesday,WEEKDAY,3,13/04/18,2018,20/09/18
23010,6079,WSA,EFSA0110202,FLXI,5.0,20/02/18,2018,500.0,31/01/18,Wednesday,WEEKDAY,3,14/04/18,2018,20/09/18
23011,10214,WSA,EFSA0110032,FLXI,2.0,17/02/18,2018,500.0,31/01/18,Wednesday,WEEKDAY,3,15/04/18,2018,20/09/18
23012,10205,WSA,EFSA0110499,BIRT,,25/02/18,2018,30.0,31/01/18,Wednesday,WEEKDAY,3,15/04/18,2018,20/09/18
23013,2422,WSA,EFSA0110035,FLXI,4.0,17/02/18,2018,500.0,31/01/18,Wednesday,WEEKDAY,3,16/04/18,2018,20/09/18
23014,5973,WSA,EFSA0110221,MIIS,,20/02/18,2018,100.0,31/01/18,Wednesday,WEEKDAY,3,17/04/18,2018,20/09/18
23015,10777,WSA,EFSA0110644,FLXI,3.0,28/02/18,2018,50.0,31/01/18,Wednesday,WEEKDAY,3,18/04/18,2018,20/09/18
23016,4093,WSA,EFSA0110259,FLXI,3.0,21/02/18,2018,200.0,31/01/18,Wednesday,WEEKDAY,3,20/04/18,2018,20/09/18
23017,10742,WSA,EFSA0110706,BIRT,,01/03/18,2018,16.4,31/01/18,Wednesday,WEEKDAY,3,20/04/18,2018,20/09/18
23018,4238,WSA,EFSA0110580,FLXI,3.0,27/02/18,2018,390.0,31/01/18,Wednesday,WEEKDAY,3,23/04/18,2018,20/09/18
23019,3046,WSA,EFSA0111299,FLXI,6.0,12/03/18,2018,498.0,31/01/18,Wednesday,WEEKDAY,3,05/05/18,2018,20/09/18
23020,6194,WSA,EFSA0111095,FLXI,8.0,08/03/18,2018,461.0,31/01/18,Wednesday,WEEKDAY,3,07/05/18,2018,20/09/18
23021,2047,WSA,EFSA0109362,FLXI,5.0,03/02/18,2018,451.5,01/02/18,Thursday,WEEKDAY,3,05/03/18,2018,20/09/18
23022,4661,WSA,EFSA0109312,FLXI,1.0,02/02/18,2018,500.0,01/02/18,Thursday,WEEKDAY,3,08/03/18,2018,20/09/18
23023,8579,WSA,EFSA0109711,FLXI,3.0,10/02/18,2018,25.6,01/02/18,Thursday,WEEKDAY,3,12/03/18,2018,20/09/18
23024,7116,WSA,EFSA0109552,FLXI,4.0,07/02/18,2018,358.0,01/02/18,Thursday,WEEKDAY,3,14/03/18,2018,20/09/18
23025,7442,WSA,EFSA0109792,BIRT,,12/02/18,2018,30.0,01/02/18,Thursday,WEEKDAY,3,15/03/18,2018,20/09/18
23026,4745,WSA,EFSA0109739,FLXI,2.0,11/02/18,2018,213.8,01/02/18,Thursday,WEEKDAY,3,16/03/18,2018,20/09/18
23027,4912,WSA,EFSA0109649,MIIS,,09/02/18,2018,100.0,01/02/18,Thursday,WEEKDAY,3,18/03/18,2018,20/09/18
23028,4968,WSA,EFSA0109513,MIIS,,06/02/18,2018,100.0,01/02/18,Thursday,WEEKDAY,3,19/03/18,2018,20/09/18
23029,8120,WSA,EFSA0109921,FLXI,4.0,15/02/18,2018,500.0,01/02/18,Thursday,WEEKDAY,3,23/03/18,2018,20/09/18
23030,9195,WSA,EFSA0109683,FLXI,5.0,10/02/18,2018,500.0,01/02/18,Thursday,WEEKDAY,3,24/03/18,2018,20/09/18
23031,8440,WSA,EFSA0109667,BIRT,,09/02/18,2018,25.8,01/02/18,Thursday,WEEKDAY,3,25/03/18,2018,20/09/18
23032,3191,WSA,EFSA0109833,MIIS,,13/02/18,2018,100.0,01/02/18,Thursday,WEEKDAY,3,25/03/18,2018,20/09/18
23033,4797,WSA,EFSA0110103,FLXI,3.0,18/02/18,2018,294.0,01/02/18,Thursday,WEEKDAY,3,26/03/18,2018,20/09/18
23034,9787,WSA,EFSA0110127,BIRT,,18/02/18,2018,30.0,01/02/18,Thursday,WEEKDAY,3,26/03/18,2018,20/09/18
23035,5905,WSA,EFSA0110568,BIRT,,26/02/18,2018,35.0,01/02/18,Thursday,WEEKDAY,3,26/03/18,2018,20/09/18
23036,8767,WSA,EFSA0109533,BIRT,,06/02/18,2018,30.0,01/02/18,Thursday,WEEKDAY,3,28/03/18,2018,20/09/18
23037,5495,WSA,EFSA0109316,FLXI,5.0,02/02/18,2018,240.0,01/02/18,Thursday,WEEKDAY,3,29/03/18,2018,20/09/18
23038,4491,WSA,EFSA0111098,FLXI,1.0,08/03/18,2018,456.0,01/02/18,Thursday,WEEKDAY,3,29/03/18,2018,20/09/18
23039,9234,WSA,EFSA0110452,BIRT,,24/02/18,2018,30.0,01/02/18,Thursday,WEEKDAY,3,30/03/18,2018,20/09/18
23040,2332,WSA,EFSA0109881,FLXI,3.0,14/02/18,2018,220.0,01/02/18,Thursday,WEEKDAY,3,31/03/18,2018,20/09/18
23041,8089,WSA,EFSA0109411,MIIS,,04/02/18,2018,100.0,01/02/18,Thursday,WEEKDAY,3,02/04/18,2018,20/09/18
23042,7915,WSA,EFSA0109994,FLXI,3.0,16/02/18,2018,90.95,01/02/18,Thursday,WEEKDAY,3,02/04/18,2018,20/09/18
23043,10761,WSA,EFSA0109657,FLXI,4.0,09/02/18,2018,98.0,01/02/18,Thursday,WEEKDAY,3,03/04/18,2018,20/09/18
23044,6796,WSA,EFSA0110732,FLXI,7.0,02/03/18,2018,220.0,01/02/18,Thursday,WEEKDAY,3,03/04/18,2018,20/09/18
23045,9570,WSA,EFSA0110854,MIIS,,04/03/18,2018,100.0,01/02/18,Thursday,WEEKDAY,3,03/04/18,2018,20/09/18
23046,2657,WSA,EFSA0110171,FLXI,3.0,19/02/18,2018,78.0,01/02/18,Thursday,WEEKDAY,3,06/04/18,2018,20/09/18
23047,4054,WSA,EFSA0110638,MIIS,,28/02/18,2018,100.0,01/02/18,Thursday,WEEKDAY,3,06/04/18,2018,20/09/18
23048,11001,WSA,EFSA0109953,BIRT,,15/02/18,2018,30.0,01/02/18,Thursday,WEEKDAY,3,08/04/18,2018,20/09/18
23049,2091,WSA,EFSA0109983,FLXI,3.0,16/02/18,2018,160.0,01/02/18,Thursday,WEEKDAY,3,08/04/18,2018,20/09/18
23050,5946,WSA,EFSA0110180,FLXI,3.0,19/02/18,2018,29.8,01/02/18,Thursday,WEEKDAY,3,09/04/18,2018,20/09/18
23051,6932,WSA,EFSA0110300,FLXI,1.0,22/02/18,2018,500.0,01/02/18,Thursday,WEEKDAY,3,10/04/18,2018,20/09/18
23052,7375,WSA,EFSA0110428,FLXI,3.0,24/02/18,2018,416.4,01/02/18,Thursday,WEEKDAY,3,10/04/18,2018,20/09/18
23053,9504,WSA,EFSA0110438,FLXI,4.0,24/02/18,2018,116.98,01/02/18,Thursday,WEEKDAY,3,10/04/18,2018,20/09/18
23054,7440,WSA,EFSA0110722,FLXI,3.0,02/03/18,2018,500.0,01/02/18,Thursday,WEEKDAY,3,10/04/18,2018,20/09/18
23055,2135,WSA,EFSA0110174,FLXI,4.0,19/02/18,2018,43.5,01/02/18,Thursday,WEEKDAY,3,13/04/18,2018,20/09/18
23056,10216,WSA,EFSA0110678,FLXI,5.0,01/03/18,2018,136.96,01/02/18,Thursday,WEEKDAY,3,13/04/18,2018,20/09/18
23057,6776,WSA,EFSA0110609,BIRT,,27/02/18,2018,4.5,01/02/18,Thursday,WEEKDAY,3,15/04/18,2018,20/09/18
23058,7334,WSA,EFSA0110384,FLXI,5.0,23/02/18,2018,114.79,01/02/18,Thursday,WEEKDAY,3,16/04/18,2018,20/09/18
23059,8360,WSA,EFSA0111143,FLXI,3.0,09/03/18,2018,490.0,01/02/18,Thursday,WEEKDAY,3,16/04/18,2018,20/09/18
23060,8649,WSA,EFSA0110599,MIIS,,27/02/18,2018,100.0,01/02/18,Thursday,WEEKDAY,3,19/04/18,2018,20/09/18
23061,2094,WSA,EFSA0110811,BIRT,,03/03/18,2018,30.0,01/02/18,Thursday,WEEKDAY,3,20/04/18,2018,20/09/18
23062,8564,WSA,EFSA0110683,MIIS,,01/03/18,2018,100.0,01/02/18,Thursday,WEEKDAY,3,21/04/18,2018,20/09/18
23063,4866,WSA,EFSA0110976,FLXI,5.0,06/03/18,2018,456.0,01/02/18,Thursday,WEEKDAY,3,21/04/18,2018,20/09/18
23064,1837,WSA,EFSA0110625,FLXI,7.0,28/02/18,2018,500.0,01/02/18,Thursday,WEEKDAY,3,22/04/18,2018,20/09/18
23065,4775,WSA,EFSA0110835,FLXI,4.0,04/03/18,2018,438.7,01/02/18,Thursday,WEEKDAY,3,23/04/18,2018,20/09/18
23066,6686,WSA,EFSA0110803,MIIS,,03/03/18,2018,99.0,01/02/18,Thursday,WEEKDAY,3,24/04/18,2018,20/09/18
23067,1633,WSA,EFSA0111352,FLXI,1.0,13/03/18,2018,481.0,01/02/18,Thursday,WEEKDAY,3,11/05/18,2018,20/09/18
23068,6132,WSA,EFSA0109694,MIIS,,10/02/18,2018,100.0,02/02/18,Friday,WEEKDAY,3,12/03/18,2018,20/09/18
23069,7961,WSA,EFSA0110088,BIRT,,17/02/18,2018,39.0,02/02/18,Friday,WEEKDAY,3,13/03/18,2018,20/09/18
23070,7672,WSA,EFSA0109593,FLXI,7.0,08/02/18,2018,112.78,02/02/18,Friday,WEEKDAY,3,15/03/18,2018,20/09/18
23071,4887,WSA,EFSA0109659,FLXI,2.0,09/02/18,2018,48.0,02/02/18,Friday,WEEKDAY,3,17/03/18,2018,20/09/18
23072,3094,WSA,EFSA0109756,BIRT,,11/02/18,2018,30.0,02/02/18,Friday,WEEKDAY,3,17/03/18,2018,20/09/18
23073,6498,WSA,EFSA0110027,MIIS,,16/02/18,2018,94.0,02/02/18,Friday,WEEKDAY,3,17/03/18,2018,20/09/18
23074,2888,WSA,EFSA0109604,MIIS,,08/02/18,2018,100.0,02/02/18,Friday,WEEKDAY,3,19/03/18,2018,20/09/18
23075,11227,WSA,EFSA0109958,BIRT,,15/02/18,2018,6.1,02/02/18,Friday,WEEKDAY,3,21/03/18,2018,20/09/18
23076,3004,WSA,EFSA0110123,BIRT,,18/02/18,2018,30.0,02/02/18,Friday,WEEKDAY,3,21/03/18,2018,20/09/18
23077,4461,WSA,EFSA0109498,FLXI,5.0,06/02/18,2018,299.9,02/02/18,Friday,WEEKDAY,3,22/03/18,2018,20/09/18
23078,10436,WSA,EFSA0110018,BIRT,,16/02/18,2018,3.5,02/02/18,Friday,WEEKDAY,3,22/03/18,2018,20/09/18
23079,8678,WSA,EFSA0110178,BIRT,,19/02/18,2018,30.0,02/02/18,Friday,WEEKDAY,3,22/03/18,2018,20/09/18
23080,8491,WSA,EFSA0110566,MIIS,,26/02/18,2018,99.0,02/02/18,Friday,WEEKDAY,3,24/03/18,2018,20/09/18
23081,6019,WSA,EFSA0109795,BIRT,,12/02/18,2018,6.1,02/02/18,Friday,WEEKDAY,3,26/03/18,2018,20/09/18
23082,1414,WSA,EFSA0110925,FLXI,1.0,05/03/18,2018,476.0,02/02/18,Friday,WEEKDAY,3,26/03/18,2018,20/09/18
23083,8100,WSA,EFSA0110095,FLXI,4.0,18/02/18,2018,500.0,02/02/18,Friday,WEEKDAY,3,27/03/18,2018,20/09/18
23084,10879,WSA,EFSA0110344,BIRT,,22/02/18,2018,28.5,02/02/18,Friday,WEEKDAY,3,27/03/18,2018,20/09/18
23085,7605,WSA,EFSA0110882,FLXI,7.0,04/03/18,2018,451.0,02/02/18,Friday,WEEKDAY,3,27/03/18,2018,20/09/18
23086,3929,WSA,EFSA0109890,MIIS,,14/02/18,2018,100.0,02/02/18,Friday,WEEKDAY,3,28/03/18,2018,20/09/18
23087,4804,WSA,EFSA0110427,FLXI,5.0,24/02/18,2018,500.0,02/02/18,Friday,WEEKDAY,3,28/03/18,2018,20/09/18
23088,8324,WSA,EFSA0110782,FLXI,6.0,02/03/18,2018,482.0,02/02/18,Friday,WEEKDAY,3,28/03/18,2018,20/09/18
23089,7828,WSA,EFSA0110880,FLXI,8.0,04/03/18,2018,489.0,02/02/18,Friday,WEEKDAY,3,28/03/18,2018,20/09/18
23090,3183,WSA,EFSA0110253,FLXI,4.0,21/02/18,2018,500.0,02/02/18,Friday,WEEKDAY,3,29/03/18,2018,20/09/18
23091,10382,WSA,EFSA0109829,FLXI,4.0,13/02/18,2018,100.18,02/02/18,Friday,WEEKDAY,3,30/03/18,2018,20/09/18
23092,9784,WSA,EFSA0110304,FLXI,4.0,22/02/18,2018,500.0,02/02/18,Friday,WEEKDAY,3,30/03/18,2018,20/09/18
23093,11329,WSA,EFSA0109374,MIIS,,03/02/18,2018,70.0,02/02/18,Friday,WEEKDAY,3,31/03/18,2018,20/09/18
23094,1976,WSA,EFSA0109424,BIRT,,04/02/18,2018,30.0,02/02/18,Friday,WEEKDAY,3,31/03/18,2018,20/09/18
23095,3038,WSA,EFSA0109536,FLXI,8.0,06/02/18,2018,11.0,02/02/18,Friday,WEEKDAY,3,31/03/18,2018,20/09/18
23096,1863,WSA,EFSA0109772,FLXI,5.0,12/02/18,2018,500.0,02/02/18,Friday,WEEKDAY,3,01/04/18,2018,20/09/18
23097,1709,WSA,EFSA0110824,MIIS,,03/03/18,2018,104.0,02/02/18,Friday,WEEKDAY,3,01/04/18,2018,20/09/18
23098,8623,WSA,EFSA0111149,MIIS,,09/03/18,2018,101.0,02/02/18,Friday,WEEKDAY,3,01/04/18,2018,20/09/18
23099,2557,WSA,EFSA0110015,BIRT,,16/02/18,2018,7.5,02/02/18,Friday,WEEKDAY,3,02/04/18,2018,20/09/18
23100,1638,WSA,EFSA0109671,BIRT,,09/02/18,2018,5.5,02/02/18,Friday,WEEKDAY,3,03/04/18,2018,20/09/18
23101,10051,WSA,EFSA0110833,FLXI,5.0,04/03/18,2018,500.0,02/02/18,Friday,WEEKDAY,3,03/04/18,2018,20/09/18
23102,1397,WSA,EFSA0111097,FLXI,4.0,08/03/18,2018,500.0,02/02/18,Friday,WEEKDAY,3,03/04/18,2018,20/09/18
23103,7468,WSA,EFSA0109774,FLXI,2.0,12/02/18,2018,267.0,02/02/18,Friday,WEEKDAY,3,05/04/18,2018,20/09/18
23104,11153,WSA,EFSA0110176,BIRT,,19/02/18,2018,30.0,02/02/18,Friday,WEEKDAY,3,05/04/18,2018,20/09/18
23105,9608,WSA,EFSA0110545,BIRT,,26/02/18,2018,30.0,02/02/18,Friday,WEEKDAY,3,06/04/18,2018,20/09/18
23106,5792,WSA,EFSA0110846,MIIS,,04/03/18,2018,100.0,02/02/18,Friday,WEEKDAY,3,06/04/18,2018,20/09/18
23107,9915,WSA,EFSA0109970,FLXI,1.0,16/02/18,2018,500.0,02/02/18,Friday,WEEKDAY,3,09/04/18,2018,20/09/18
23108,6952,WSA,EFSA0110172,FLXI,7.0,19/02/18,2018,60.95,02/02/18,Friday,WEEKDAY,3,10/04/18,2018,20/09/18
23109,10530,WSA,EFSA0109878,FLXI,4.0,14/02/18,2018,328.0,02/02/18,Friday,WEEKDAY,3,11/04/18,2018,20/09/18
23110,4660,WSA,EFSA0111145,FLXI,5.0,09/03/18,2018,488.0,02/02/18,Friday,WEEKDAY,3,11/04/18,2018,20/09/18
